PROVINCE,DISTRICT,TEHSIL,TEHSILCODE,UCNAME,UC_UR,UCNumber,UCCODE,LATITUDE,LONGITUDE,NUMBEROFVILLAGES,VILLAGENUMBER,VILLAGECODE,VILLAGENAME
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,ZAIMDARA,Rural,5,153515,35.0055471,71.8056908,37,10,15351510,DAROO
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,ZAIMDARA,Rural,5,153515,35.0055471,71.8056908,37,9,1535159,DARGAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,ZAIMDARA,Rural,5,153515,35.0055471,71.8056908,37,8,1535158,DAPOOR
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,ZAIMDARA,Rural,5,153515,35.0055471,71.8056908,37,7,1535157,BARKANDAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,ZAIMDARA,Rural,5,153515,35.0055471,71.8056908,37,6,1535156,BARA QILA MANZA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,ZAIMDARA,Rural,5,153515,35.0055471,71.8056908,37,5,1535155,BANDAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,ZAIMDARA,Rural,5,153515,35.0055471,71.8056908,37,4,1535154,BAGH BANDA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,ZAIMDARA,Rural,5,153515,35.0055471,71.8056908,37,3,1535153,AZGHAR
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,ZAIMDARA,Rural,5,153515,35.0055471,71.8056908,37,2,1535152,ARAKH
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,ZAIMDARA,Rural,5,153515,35.0055471,71.8056908,37,1,1535151,ADO
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 2 KUMBER,Rural,7,153517,34.960105,71.815889,1,1,1535171,VC 2 KUMBER
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 3 SAFARAY,Rural,8,153518,34.91591666,71.97780944,1,1,1535181,VC 3 SAFARAY
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 4 NAMAZKOT,Rural,9,153519,34.967266,71.765269,1,1,1535191,VC 4 NAMAZKOT
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 5 MANYAL,Rural,10,1535110,34.955439,71.771158,1,1,15351101,VC 5 MANYAL
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 6 BARIKHANI,Rural,11,1535111,34.87811984,71.68778372,1,1,15351111,VC 6 BARIKHANI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 7 BAGH DALGRAM,Rural,12,1535112,34.98842868,71.86756999,1,1,15351121,VC 7 BAGH DALGRAM
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 8 KARGHA KHAZANA,Rural,13,1535113,34.90555,72.467576,1,1,15351131,VC 8 KARGHA KHAZANA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 9 MACHLA,Rural,14,1535114,35.00861747,71.84956774,1,1,15351141,VC 9 MACHLA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 10 MARKHANI,Rural,15,1535115,34.955873,71.833693,1,1,15351151,VC 10 MARKHANI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 11 GUMBAT,Rural,16,1535116,34.955557,71.826801,1,1,15351161,VC 11 GUMBAT
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 13 CHINAR KOT,Rural,17,1535117,34.92322,71.765798,1,1,15351171,VC 13 CHINAR KOT
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 14 GHUMBATAY,Rural,18,1535118,34.88167606,71.53310062,1,1,15351181,VC 14 GHUMBATAY
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 15 DOKRI KHAN ABAD,Rural,19,1535119,34.939795,71.82313,1,1,15351191,VC 15 DOKRI KHAN ABAD
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 16 ATTO,Rural,20,1535120,34.92481671,71.78322077,1,1,15351201,VC 16 ATTO
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 18 MAIDAN BANDAI,Rural,21,1535121,34.98739254,71.80715338,1,1,15351211,VC 18 MAIDAN BANDAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 19 DAROO,Rural,22,1535122,34.97029747,71.82267922,1,1,15351221,VC 19 DAROO
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 20 DAPUR,Rural,23,1535123,34.84320138,71.66556102,1,1,15351231,VC 20 DAPUR
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 21 SHAGAI,Rural,24,1535124,34.96018117,71.83886691,1,1,15351241,VC 21 SHAGAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 23 BABAGAM,Rural,25,1535125,35.03345125,71.78606107,1,1,15351251,VC 23 BABAGAM
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 25 SARAFO MAZAI,Rural,26,1535126,34.96261781,71.7468017,1,1,15351261,VC 25 SARAFO MAZAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 26 KASSBUCHAKHEL,Rural,27,1535127,35.00664074,71.78884812,1,1,15351271,VC 26 KASSBUCHAKHEL
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 27 NAMBATAI,Rural,28,1535128,34.98284169,71.78592661,1,1,15351281,VC 27 NAMBATAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,1535,VC 28 NAGOTAL,Rural,29,1535129,34.99610927,71.79769926,1,1,15351291,VC 28 NAGOTAL
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,25,15331125,ZANGIYAN
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,24,15331124,TIYA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,23,15331123,TEMTAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,22,15331122,TANGAI BALA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,21,15331121,SODAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,20,15331120,SARKAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,19,15331119,QILLA KAMBAT
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,18,15331118,OWDI BANDA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,17,15331117,NIKHAN BANDA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,16,15331116,MOZAN BANDA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,15,15331115,MIAN CHAM
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,14,15331114,MAKANAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,13,15331113,LEKOR
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,12,15331112,LALO
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,11,15331111,LAJBANG
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,10,15331110,KHARA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,9,1533119,KANRO KAMBAT
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,8,1533118,JAWZO PAYEEN
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,7,1533117,IMGARO KORNO
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,6,1533116,GWOLA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,5,1533115,DRANGAL
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,4,1533114,DENJARAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,3,1533113,BOTO KAMBAT
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,2,1533112,BIRARAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,DRANGAL,Rural,1,153311,34.98586171,71.66235629,25,1,1533111,BALODA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,35,15331235,ZULAM
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,34,15331234,WALI KANDAW
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,33,15331233,TORABADIN KHAZANA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,32,15331232,TANGI KHAZANA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,31,15331231,SALO BAND
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,30,15331230,SAHIB ABAD KHAZANA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,29,15331229,RAHIM ABAD
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,28,15331228,PRANG DARA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,27,15331227,PALOSO DAG
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,26,15331226,MATAKO
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,25,15331225,MALALA BALA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,24,15331224,MAKAI QILLA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,23,15331223,MAKAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,22,15331222,LANDAKOOR
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,21,15331221,KULAM DRA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,20,15331220,KOTKAY PAIKHIL
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,19,15331219,KOTKAY
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,18,15331218,KHONA PIQHIT
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,17,15331217,KHAZANA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,16,15331216,KARKAN
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,15,15331215,KAOTKY QILLA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,14,15331214,JABAGAI JARJORY
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,13,15331213,ISLAM DHERAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,12,15331212,HISARAK NO 1
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,11,15331211,HISARAK BALA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,10,15331210,GOSAM
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,9,1533129,GHRAHA SHAH
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,8,1533128,GHOLA KALY
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,7,1533127,GHANAM SHAH
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,6,1533126,GARAH NO 2
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,5,1533125,DIAROON
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,4,1533124,DAG GOSAM
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,3,1533123,BARJAM
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,2,1533122,ASMAN BANDA KHAZANA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,KHAZANA,Rural,2,153312,34.79566792,71.7834001,35,1,1533121,AMIR ABAD KHAZANA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,25,15331325,TORAN NO 2
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,24,15331324,SANGI PARA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,23,15331323,RANIDALALAY
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,22,15331322,RANGUL BALA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,21,15331321,PRATAI DHERAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,20,15331320,PETAW
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,19,15331319,NAWSAR
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,18,15331318,MORAGAI JAWZO BALA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,17,15331317,MIAN BANDA MASKINI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,16,15331316,MASKINI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,15,15331315,KOLALAN NASKINI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,14,15331314,KANDOLO
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,13,15331313,KAKAS MASKINI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,12,15331312,KAKAS
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,11,15331311,JEHAN PASA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,10,15331310,GULO DHERAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,9,1533139,GANJALA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,8,1533138,DHERI BALA MASKINI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,7,1533137,DHERAI SINGPARA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,6,1533136,DHALL
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,5,1533135,DABONA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,4,1533134,BOSTA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,3,1533133,BATORA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,2,1533132,AWARO
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MASKINI,Rural,3,153313,34.95705987,71.5831756,25,1,1533131,AGHERALAY
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,27,15331427,ZARDALI BANDA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,26,15331426,TANGY SHAH
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,25,15331425,SUYANO KALY
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,24,15331424,SPO KAMAR
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,23,15331423,SHAH KALY
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,22,15331422,PALOSO
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,21,15331421,MULA BANDA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,20,15331420,MAYAR NO 01
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,19,15331419,MAYAR JANDOL
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,18,15331418,MAYAR CAMP
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,17,15331417,MAYAR BAZAR KORONA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,16,15331416,MARKHAMRO
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,15,15331415,KAS MAYAR
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,14,15331414,KAS KOTO
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,13,15331413,JUNI KALY
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,12,15331412,JALMIA MAYR
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,11,15331411,HAKIM ABAD
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,10,15331410,GOJARO KORONA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,9,1533149,GANDERAI BALA
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,8,1533148,GANDERAI
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,7,1533147,GAMBIR
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,6,1533146,DAG MAYR
KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MAYAR,Rural,4,153314,34.89229334,71.66399227,27,5,1533145,CHUPRAQA
